asymptote,mid,m,Tm,r2,Protein,species
0.393924312767198,47.059964668187966,749.1464147358625,52.151499471347016,0.9627756262812079,J3KMZ9_LDLR,Homo sapiens K562 lysate
0.17196898553522322,47.30988927807372,1134.091209707679,48.16783751982299,0.9945959608626426,J3KN16_KIAA0368,Homo sapiens K562 lysate
0.12680068616091486,46.68850397491022,1306.378239180738,47.19380965399767,0.9975804108689482,J3KN32_RCOR1,Homo sapiens K562 lysate
1.651913601938661e-16,55.46093785258794,597.7070376804674,55.465471963063955,0.983100046068059,J3KN59_BNIP2,Homo sapiens K562 lysate
0.134249318753888,49.175337646261234,919.9345859438414,50.01183581450509,0.9838974304281894,J3KN69_NCEH1,Homo sapiens K562 lysate
0.13703962102387865,50.65635868372438,427.9471283531419,52.6596695639451,0.9923215730618247,J3KND1_SAAL1,Homo sapiens K562 lysate
0.2289294386827626,45.406139758346455,701.1989004480208,47.29492963761306,0.9445596778312007,J3KND9_ETFDH,Homo sapiens K562 lysate
0.18586868609975268,42.014554713495244,9999.99999406479,42.26098588598469,0.9065404924570639,J3KNF3_TET3,Homo sapiens K562 lysate
0.37303137429869315,46.93288180577175,1425.610406698682,49.178287019315114,0.9518569077864675,J3KNG8_FNIP1,Homo sapiens K562 lysate
0.4514545060385511,46.865920676252394,963.0979857378786,52.88314944283285,0.9575023082487777,J3KNK7_PDXDC1,Homo sapiens K562 lysate
0.0614386858849411,50.281252096818164,999.8085999076302,50.62195901379136,0.9805485218867912,J3KNL3_CHID1,Homo sapiens K562 lysate
0.33490736158224893,47.887315944859054,1245.5296483624818,50.021227346361925,0.9033933576096491,J3KNL7_FAM63B,Homo sapiens K562 lysate
0.18355106406840319,48.41537739928481,1323.5898126495485,49.2563912658207,0.9820066839637878,J3KNN3_PHKG2,Homo sapiens K562 lysate
0.11778467760065879,49.05063166383063,632.6925500608115,50.09735134870994,0.992855019998675,J3KNN7_BRAP,Homo sapiens K562 lysate
0.2534489113986565,50.28933981761791,3209.9193969963585,50.86994939954679,0.9699704099806147,J3KNW0_FCHO2,Homo sapiens K562 lysate
0.12608418980606126,42.78395860604198,806.5439636941762,43.467370063290716,0.9972349689519264,J3KNW7_CCDC41,Homo sapiens K562 lysate
0.25122189516914506,47.05178312711812,1189.0361899427874,48.414519387554684,0.9816235916809193,J3KNX9_MYO18A,Homo sapiens K562 lysate
0.24214281222550887,47.72672124070861,795.2593543816621,49.716148315987034,0.9906214594025401,J3KP22_PTPRA,Homo sapiens K562 lysate
0.13579032274364977,50.03874953751833,565.3741038954666,51.4916591326187,0.9736418097261297,J3KP26_ANKRD46,Homo sapiens K562 lysate
0.35522262547718114,46.284823577035894,1041.159326062804,48.9857265128466,0.9769750281581961,J3KPC5_RAP1GAP,Homo sapiens K562 lysate
0.286152651884801,46.14570433604954,1637.5323054918886,47.31449851769721,0.9800906020503501,J3KPF9_KIF3A,Homo sapiens K562 lysate
0.31235870291647894,48.20909414641436,1310.9001038776562,50.013509533706205,0.9799185486152644,J3KPK1_SYNJ1,Homo sapiens K562 lysate
0.02928838156161551,48.69527139117151,473.2916142303867,48.999590559255225,0.9580755222959249,J3KPL1_PNPLA8,Homo sapiens K562 lysate
0.17663481245904103,47.54967261036509,1180.9713687211063,48.417786719259844,0.9900058533279401,J3KPL2_KDM1B,Homo sapiens K562 lysate
0.3189823124205303,52.046935385947236,692.496385008828,56.365832725781594,0.9844720670269502,J3KPN1_TESC,Homo sapiens K562 lysate
0.3791499375973026,48.680704675922414,759.955364422537,53.57650721391754,0.9167627871461831,J3KPP0_MRPL42,Homo sapiens K562 lysate
0.19881716997660853,49.550233606600095,1261.9146318077173,50.57579900431926,0.9966002893360781,J3KPP4_LUC7L3,Homo sapiens K562 lysate
0.35678796074636127,47.1437340712342,1045.4999763386434,49.96504657620425,0.9396431462640865,J3KPS0_DNAJB12,Homo sapiens K562 lysate
0.07816399539179553,49.20776635871969,1317.0172267648345,49.53266160884674,0.998160488871432,J3KPW7_HDAC2,Homo sapiens K562 lysate
0.1878040651573024,48.33436713665418,1268.1109312849671,49.23376526946359,0.9820754980877578,J3KPX7_PHB2,Homo sapiens K562 lysate
0.484575536322745,44.66933725030835,757.4116115787976,56.22026651627163,0.9315131198382208,J3KPY9_ANTXR2,Homo sapiens K562 lysate
0.21399617942729296,46.67448454946036,645.4266209675612,48.65218557160834,0.9537571448733737,J3KPZ4_C1D,Homo sapiens K562 lysate
0.06133403496005692,46.17950160568522,1474.8217756505092,46.38196191804574,0.9963533746102909,J3KQ32_OLA1,Homo sapiens K562 lysate
0.24957880845601954,49.22140631002189,1629.8434727036542,50.29918840607607,0.9931988210423581,J3KQ34_COPS7B,Homo sapiens K562 lysate
0.09247206044199752,48.144033422189636,888.1618044463279,48.69130286398842,0.9971593411810122,J3KQ48_PTRH2,Homo sapiens K562 lysate
0.2518016609520357,46.81416375910789,816.7508981804758,48.78486971997449,0.993202241187692,J3KQ72_FBXO6,Homo sapiens K562 lysate
0.12999737304237463,45.7653260006183,1058.328494512431,46.38378396411215,0.9955801957944838,J3KQ73_FKBP8,Homo sapiens K562 lysate
3.005286716178486e-22,49.19204325188081,2394.1339368786153,49.202643901565764,0.9576094668617801,J3KQA6_CYTH2,Homo sapiens K562 lysate
1.9495549886368466e-21,60.889786386524136,794.0143258667442,60.89110002853894,0.9689234166418068,J3KQB0_THUMPD1,Homo sapiens K562 lysate
0.16739601383835914,45.48028674820062,1057.2562316301746,46.30843500258434,0.9920299886317538,J3KQE0_SUN2,Homo sapiens K562 lysate
0.04867675232501736,56.05593462180854,952.1545671872293,56.40242637023636,0.9871550013140333,J3KQE5_RAN,Homo sapiens K562 lysate
0.14209999279663046,48.5108525482403,1232.0785049213134,49.16822333389856,0.9970094901113579,J3KQG4_GBA,Homo sapiens K562 lysate
0.35757951028478663,48.298797112293,694.9601936480253,52.92365867236848,0.9410492759175162,J3KQL8_APOL2,Homo sapiens K562 lysate
0.2890115951357178,49.2905615432362,633.0149254213554,52.84888360925573,0.9904754992265944,J3KQS6_BABAM1,Homo sapiens K562 lysate
0.21136307144669175,50.38983120101766,1411.1360491599978,51.42106437989081,0.9946126957177147,J3KQU4_TOM1L1,Homo sapiens K562 lysate
0.10559683956806437,46.26304265613653,1245.3799333047962,46.68430342252586,0.9949921330121635,J3KQU9_AP1G1,Homo sapiens K562 lysate
0.2118204561245507,46.140668595403426,974.2510290741129,47.39651647573176,0.9871660027511,J3KR24_IARS,Homo sapiens K562 lysate
0.2619341651181029,45.5558842947057,970.8852005747075,47.21648500741493,0.9954829688040632,J3KR33_MED19,Homo sapiens K562 lysate
0.14314604761045557,45.35021870339741,1348.1200995232641,45.87623108787413,0.9960260593274011,J3KR55_PTPN7,Homo sapiens K562 lysate
0.33984537491580163,46.890188908930014,902.518007680984,49.85242662761354,0.9782348298413982,J3KR72_TAF6,Homo sapiens K562 lysate
0.0135312403160499,47.094962091512606,1001.5975879480552,47.160477749093886,0.9683836191435807,J3KR86_GRAMD1A,Homo sapiens K562 lysate
0.1712759161675638,46.772395037314716,793.2904427559884,47.96015664509462,0.9728141496443037,J3KR97_TBCD,Homo sapiens K562 lysate
0.2626989803042327,48.52991542539449,1476.7674253004955,49.76920267948913,0.9810840988439015,J3KS15_ICT1,Homo sapiens K562 lysate
0.28597492703547855,50.26977276519476,1660.017107650003,51.62849716294368,0.9591012023265619,J3KS81_TMEM199,Homo sapiens K562 lysate
0.07361365789033722,47.89221731185601,557.391092675107,48.56392983683062,0.9930830541025383,J3KSB8_MIF4GD,Homo sapiens K562 lysate
0.0772996202574935,45.25664327851579,781.196278236776,45.70813828839392,0.9917881374815426,J3KSH1_AMZ2,Homo sapiens K562 lysate
0.19286197032849847,46.518609392221755,9970.36574336105,46.65722870796394,0.9045138884905901,J3KSJ7_CHTF8,Homo sapiens K562 lysate
0.1452609259193235,48.243812250731345,1369.4710955515047,48.841251014358264,0.9203250962879816,J3KST3_GLTPD1,Homo sapiens K562 lysate
0.1386123519882976,46.478692627691565,1171.9116987139498,47.09137681662107,0.9666612224830093,J3KTA1_FBXL20,Homo sapiens K562 lysate
0.13735782881116898,46.19491126672983,1435.1214339492415,46.690682601927804,0.995789763284851,J3KTA4_DDX5,Homo sapiens K562 lysate
0.1357310950023843,47.93898119297896,1189.4096540630476,48.57296997683961,0.985223638625262,J3KTJ8_RPL26,Homo sapiens K562 lysate
0.42345154759044557,46.53145469563908,1104.7017249212806,50.569576950162535,0.9534681344676194,J3QK89_CHERP,Homo sapiens K562 lysate
4.845940832855689e-18,57.71001936642053,987.2303431286343,57.71293983962123,0.9676435720871808,J3QKK8_FAM213B,Homo sapiens K562 lysate
0.19669219889981462,46.51030632734934,687.7643399106495,48.14489455569593,0.9966457312559658,J3QKS7_SMARCE1,Homo sapiens K562 lysate
0.18085475057087325,46.178492926334656,852.6716688921204,47.344084260310595,0.9908929497385977,J3QKW2_MRPS7,Homo sapiens K562 lysate
0.2399570175515937,45.65081895576433,1091.2838984513974,46.939380094007255,0.9962069623389584,J3QL56_SCO1,Homo sapiens K562 lysate
0.21107254534612221,49.47483496627338,913.9449167735721,50.989242667359626,0.9806441913964478,J3QL71_SCRN2,Homo sapiens K562 lysate
0.38878717230196286,47.310322619503076,1096.2223335251947,50.62922249956071,0.9502114058671824,J3QLD9_FLOT2,Homo sapiens K562 lysate
0.1949455988004869,47.28945321571201,708.1232778034912,48.90755075496236,0.9897097401827464,J3QLM1_STARD3,Homo sapiens K562 lysate
0.3841950848130611,48.684592002033355,908.0291498023884,52.843851922074876,0.9613995113957577,J3QQR8_ICAM2,Homo sapiens K562 lysate
0.33454292741895586,44.9232609732584,824.2556041723063,47.821052400927215,0.9737029038756132,J3QQT2_RPL17,Homo sapiens K562 lysate
0.17463531818448608,44.287060497980086,724.6272841456992,45.49616917316671,0.9854653427290152,J3QQW9_SUZ12,Homo sapiens K562 lysate
0.1339557539531038,44.719414965474755,439.8567502926496,46.18966197190229,0.965483657324753,J3QR01_STRA13,Homo sapiens K562 lysate
0.10955244237804002,50.69733066572706,421.86972108272926,52.25578955346997,0.9769087245681592,J3QR09_RPL19,Homo sapiens K562 lysate
0.2865312645512946,49.869776615949114,959.8179203441848,52.19120372534925,0.9182758495985698,J3QR43_IFT20,Homo sapiens K562 lysate
0.277190034435187,40.46171999442227,725.6984137153314,42.39556694868659,0.9159457884116453,J3QRL9_DSC3,Homo sapiens K562 lysate
0.10368938301736867,45.747418481270586,570.2438186069143,46.62490443757709,0.9897488319931423,J3QRU1_YES1,Homo sapiens K562 lysate
0.14727649040172563,50.324585366244655,3167.876326548012,50.62814779305059,0.9761314370356338,J3QS36_DCXR,Homo sapiens K562 lysate
0.2162758331161911,48.311606321295585,1415.0950949465084,49.28660590381015,0.9572253489392492,J3QST2_DHRS4,Homo sapiens K562 lysate
0.1789008700083876,49.572079375200836,1108.3347362266384,50.5895585270546,0.9575045173323222,J3QSV6_RSL1D1,Homo sapiens K562 lysate
0.0657360793122309,50.66335425620867,896.4473007409424,51.07279689214376,0.9904900574903994,J3QT28_BUB3,Homo sapiens K562 lysate
0.2441295869134842,49.787462304770635,1468.536490842094,50.9490993770925,0.9810388628809651,J3QT87_CRBN,Homo sapiens K562 lysate
0.4768123614044846,47.59609424316024,1351.876797635924,53.42157256187496,0.9207097143254148,J9JID7_LMNB2,Homo sapiens K562 lysate
0.29450985705812993,45.119598947742446,755.3783665529385,47.67035588657445,0.9726449442190555,K4DI92_RWDD4,Homo sapiens K562 lysate
0.18458982966226595,46.32005802534921,979.952140307443,47.36834344849704,0.996720178255435,K4DI93_CUL4B,Homo sapiens K562 lysate
0.17522801187651266,44.37231286041104,596.7826839377498,45.84929983340279,0.9880513858688771,K7EIG1_CLUH,Homo sapiens K562 lysate
0.18411127127656615,50.45137994957914,1026.486379637803,51.630503119689045,0.9770234996229927,K7EIN2_NUDT16L1,Homo sapiens K562 lysate
0.21854926432964977,51.83090853818918,1393.002946707986,52.965785402018035,0.9808337605210697,K7EIU8_SMAD4,Homo sapiens K562 lysate
0.2550563152659412,47.434902166139054,948.8030782769282,49.204365246771225,0.9724837523081626,K7EIY1_FAM32A,Homo sapiens K562 lysate
0.3523841105638491,46.33363175943167,1410.4758623421985,48.30690969399786,0.9032524008596701,K7EJ78_RPS15,Homo sapiens K562 lysate
0.15687138852091248,48.892716713967936,966.007544856348,49.84880339560681,0.9842396303744871,K7EJL1_AP1M1,Homo sapiens K562 lysate
0.21992277620214812,47.86430840943736,1402.060297172993,48.84219609819864,0.9886117618028594,K7EK07_H3F3B,Homo sapiens K562 lysate
0.1660039139812012,47.01387013453286,1392.942602639717,47.67883416546123,0.9967537201098888,K7EK35_STAT5A,Homo sapiens K562 lysate
0.07734119171490528,44.742349149114546,964.7906819309436,45.09859780413528,0.9996356197497323,K7EKE6_LONP1,Homo sapiens K562 lysate
0.15263551118742252,45.80787323265582,613.336965946403,47.092992444205876,0.980598289859265,K7EKI6_INO80C,Homo sapiens K562 lysate
0.2863598433009259,46.635315911679534,897.8171703086704,48.80503040843474,0.9522049475257898,K7EKP8_ACOT7,Homo sapiens K562 lysate
0.02484574283483719,57.818235380925984,1249.2242023856932,57.955438918857325,0.9657355298486164,K7EL68_CDC37,Homo sapiens K562 lysate
0.39372489568649355,48.637463468970076,2700.0802150499267,50.04775577690397,0.960135185786323,K7ELC7_RPL27,Homo sapiens K562 lysate
0.37521595063613994,49.99345132488814,2594.6972167942117,51.44374675848791,0.9291639440884382,K7ELH7_GID4,Homo sapiens K562 lysate
0.2444058942389344,44.381770179336044,580.371622362424,46.792698163361585,0.9608788598640642,K7ELJ0_NDUFA11,Homo sapiens K562 lysate
0.2049531417837194,49.82941391196938,975.078731998586,51.22204655230934,0.9680737369837666,K7EM09_TMEM205,Homo sapiens K562 lysate
0.2530274535780143,44.980319517258,425.46048890439425,48.61676867380115,0.9703962371068802,K7EMM4_TCF3,Homo sapiens K562 lysate
0.23638118094750715,45.78569668628511,563.9343278778496,48.30811197577146,0.9746489197049715,K7EMR7_RTN2,Homo sapiens K562 lysate
0.23693645223422663,48.706483100955815,2152.672473174214,49.46468400520324,0.9702128511505907,K7EMV5_ZNF444,Homo sapiens K562 lysate
0.23141061687345746,47.919910797985935,1659.9302843014589,48.81165450628572,0.9068600396553006,K7EMW4_NCLN,Homo sapiens K562 lysate
4.257772668291098e-16,53.8970068653266,710.1712921460777,53.898349030072566,0.9428930638919928,K7EMY4_LIN37,Homo sapiens K562 lysate
0.05293552089877489,45.15759846728107,802.2599943161929,45.45226212941725,0.9882201304544829,K7ENF0_NARS,Homo sapiens K562 lysate
0.09412144497791783,47.83724131858302,820.3302535262327,48.43601247536012,0.9962165982111987,K7ENL3_STAT3,Homo sapiens K562 lysate
0.186388155039075,46.779672306106974,1543.987396197272,47.475589045449226,0.9758121822984974,K7ENL9_C18orf8,Homo sapiens K562 lysate
6.291490492382617e-23,59.40419085457338,812.6263726172542,59.40843917134893,0.9888119270074661,K7ENR6_PSMG2,Homo sapiens K562 lysate
0.04354594723905641,51.4343470643128,581.9916563821416,51.85460445869576,0.9585871559543715,K7ENV7_ISOC2,Homo sapiens K562 lysate
0.16734047672206478,50.48304596515699,860.2286195103276,51.72948221658642,0.9935083268858974,K7EPJ1_UBE2S,Homo sapiens K562 lysate
0.1534854987087046,45.2312498418509,1017.6228108533363,45.981539221689964,0.994510217653479,K7EPW0_SKA1,Homo sapiens K562 lysate
0.09566017685047147,50.327959252538776,537.787690062364,51.355485731139524,0.964462686264425,K7EQ99_GCDH,Homo sapiens K562 lysate
0.15198263010269702,46.1199059112808,902.8608799546822,46.990127035837304,0.9874686799780796,K7EQE7_TMEM161A,Homo sapiens K562 lysate
0.15105985535508945,51.1571105779967,630.2570910076838,52.70358892423485,0.9954583066894254,K7EQH5_AES,Homo sapiens K562 lysate
0.18711796600883274,44.22598377516166,1545.9092097313799,44.83826292933613,0.9468941819462228,K7EQL1_FAM98C,Homo sapiens K562 lysate
0.15228432585512258,43.71805577292167,661.3139638905842,44.80124256015735,0.9884093559815295,K7ER16_FARSA,Homo sapiens K562 lysate
4.750365869567241e-15,53.83854357385008,375.6065443889624,53.84092745654303,0.9390500610245811,K7ER90_EIF3G,Homo sapiens K562 lysate
0.4349303035736536,52.61249293336124,3640.8147668413685,54.3020488356698,0.9712993864914446,K7ER93_C19orf55,Homo sapiens K562 lysate
0.16047324871642207,49.704052304570304,1414.173256382642,50.40812838859004,0.9967487896202486,K7ERF1_EIF3K,Homo sapiens K562 lysate
0.10550453799783302,47.42029157741898,1250.1930879570666,47.85493549124453,0.9933819226453491,K7ERV3_TK1,Homo sapiens K562 lysate
0.30510529182747204,47.53300785966458,1485.1938867017832,49.012833425013724,0.9436453984735702,K7ES11_UBE2O,Homo sapiens K562 lysate
0.3229842174059162,52.707374341839774,2144.040587450519,54.10639724127227,0.9471365763281455,K7ES28_SBNO2,Homo sapiens K562 lysate
0.2100654976551753,46.26711476537769,659.7107497900746,48.11169634873079,0.9901874426332693,K7ESB0_APITD1,Homo sapiens K562 lysate
0.3338011010681159,50.14252245185145,9999.999365868682,50.643278492832636,0.9015228373128087,K7ESB6_CSNK1G2,Homo sapiens K562 lysate
0.04278257868492232,47.78297945743403,580.8684535461347,48.14074321753415,0.9818353500655966,K7ESF4_,Homo sapiens K562 lysate
0.07495731179351477,46.28749909097563,875.9186155224028,46.695182228210655,0.9978746364998802,M0QWZ7_SARS2,Homo sapiens K562 lysate
0.08208539790251038,52.05241435449312,560.537831247499,52.9354563262526,0.9933782212184078,M0QXB5_ETHE1,Homo sapiens K562 lysate
0.4848533787154834,49.019015394714394,1499.1153091785152,55.40495094808827,0.9072292794011472,M0QXT0_USF2,Homo sapiens K562 lysate
0.3205060155264236,51.709768482710736,1874.0576214297457,53.24665043432583,0.915065043962283,M0QY30_ZNF274,Homo sapiens K562 lysate
0.17174829410601655,47.33569201956375,989.4766328835776,48.323173666084976,0.9628038529350058,M0QYB1_SHKBP1,Homo sapiens K562 lysate
0.17068004889481897,41.20721823162032,772.6876626789699,42.155646014509614,0.9768791488040073,M0QYI1_PNKP,Homo sapiens K562 lysate
0.12741325728661315,48.65876157229261,1048.9132682452662,49.34445317426148,0.9931347625519221,M0QZ83_KPTN,Homo sapiens K562 lysate
0.3032031199759989,47.17274641612206,714.77293148181,50.28248519114215,0.9859258334329539,M0QZI3_FCHO1,Homo sapiens K562 lysate
7.990198194079088e-24,50.397534244464374,578.2849773723174,50.40248756844649,0.9737318603599311,M0QZL8_JOSD2,Homo sapiens K562 lysate
0.18191262597365573,45.923704117476895,960.7846990750847,46.941642272837086,0.9765508345842415,M0QZM1_HNRNPM,Homo sapiens K562 lysate
0.13040632307444258,50.0620676275034,9999.967920388755,50.25451918285018,0.9773862672399056,M0QZW1_PRKD2,Homo sapiens K562 lysate
0.3002794491237202,48.48856217114269,2685.9270985732746,49.36683314018664,0.9535413294433678,M0R0F0_RPS5,Homo sapiens K562 lysate
0.1101346425422186,42.84329809604303,9958.008804260053,42.80009550854008,0.9387699951511874,M0R0V1_PLEKHA4,Homo sapiens K562 lysate
0.17528696726527346,48.21926437922903,969.666202832516,49.29072565127709,0.9910533901324471,M0R0W0_METTL6,Homo sapiens K562 lysate
0.20304876081489304,49.27523259222311,657.5676903548851,51.28806742609217,0.9885808877091328,M0R2B7_POLD1,Homo sapiens K562 lysate
0.46978548434641304,49.45310972195976,1409.8616756218876,54.87919719243772,0.9465854199467407,M0R300_MYO9B,Homo sapiens K562 lysate
0.2667923501165582,45.435560628142184,928.9886706576294,47.21267008381595,0.9835468457241566,M0R3C3_TECR,Homo sapiens K562 lysate
0.06321884816046912,59.0393984421989,272.31147746421874,60.82464812637675,0.9216240069646096,M0R3D4_RABAC1,Homo sapiens K562 lysate
0.10077600940460778,46.00454103729066,818.3209580019326,46.603825463820925,0.9992661821955883,O00116_AGPS,Homo sapiens K562 lysate
0.26312911499722874,49.09633370263987,606.4467226853744,52.26856617268399,0.9656935311925082,O00124-3_UBXN8,Homo sapiens K562 lysate
0.2203763676167736,44.18195320778073,769.6542720504357,45.721110742622606,0.9769341230969709,O00139_KIF2A,Homo sapiens K562 lysate
0.23686724936349915,45.12003291313083,736.0933252955815,46.97017683886522,0.9875239451632022,O00148_DDX39A,Homo sapiens K562 lysate
1.3649610068645696e-19,57.63202874575778,592.9587837531218,57.635895427648784,0.9837706598380926,O00154-6_ACOT7,Homo sapiens K562 lysate
0.3242921532563452,47.69965284409303,1150.5244320307204,49.8755606841892,0.9722375266085073,O00165-5_HAX1,Homo sapiens K562 lysate
0.13205775497521227,50.83908466975259,1129.1570935682064,51.56325472664548,0.9944664466799457,O00170_AIP,Homo sapiens K562 lysate
0.13950100004116817,47.228231433241376,1023.0092454095368,47.954288151916934,0.9972614756581685,O00178_GTPBP1,Homo sapiens K562 lysate
0.13611782895927738,46.10396137251575,1077.7060730068238,46.74903007683318,0.9985752251787738,O00186_STXBP3,Homo sapiens K562 lysate
2.447242926479676e-20,51.82246476184209,462.83574622272346,51.82504446606225,0.9366000549262539,O00194_RAB27B,Homo sapiens K562 lysate
0.2784225967130212,46.48781753834238,663.5540867937472,49.3144243635687,0.956362749870595,O00221_NFKBIE,Homo sapiens K562 lysate
0.06701983157933926,44.84666336586742,1320.4780822660648,45.071629114898656,0.9990014369129379,O00231_PSMD11,Homo sapiens K562 lysate
0.07433927816778019,44.95812557721609,1089.6169524449042,45.26913387786219,0.9979125035533846,O00232_PSMD12,Homo sapiens K562 lysate
0.18030376343841256,49.428085317832554,1598.9575058445043,50.13320994711983,0.9966914198606356,O00267-2_SUPT5H,Homo sapiens K562 lysate
0.2536251472153403,48.402300900068575,812.224680157921,50.551824779309584,0.9829221316238601,O00291_HIP1,Homo sapiens K562 lysate
0.08424480854362183,51.36409315029467,1737.0117084774822,51.65468678610753,0.9944672704406043,O00299_CLIC1,Homo sapiens K562 lysate
0.2436684822051722,50.194863298802176,2356.1389859485034,50.927580473871984,0.9936424534992571,O00401_WASL,Homo sapiens K562 lysate
0.1526407545203656,49.57100023609746,964.5521433744976,50.529950464960145,0.9985077641615672,O00410_IPO5,Homo sapiens K562 lysate
0.36723398676509805,45.84983328446526,839.2671076257478,49.46031533048122,0.9632025314591464,O00425_IGF2BP3,Homo sapiens K562 lysate
0.041336532185194355,45.20805449044368,1301.9626521040266,45.35419037472257,0.9969357089200904,O00429-3_DNM1L,Homo sapiens K562 lysate
0.10776802779538472,45.6403779889962,1068.8204994034295,46.12549976273876,0.9960790054160579,O00429-4_DNM1L,Homo sapiens K562 lysate
9.68235347460507e-19,50.6963966205722,473.1342463762153,50.70032592230347,0.9819420601061449,O00442_RTCA,Homo sapiens K562 lysate
0.31307699414072215,45.89506920617375,903.8376560171021,48.33280312140482,0.9732126028395567,O00459_PIK3R2,Homo sapiens K562 lysate
0.456008089488214,45.70084856866893,887.0219554449607,52.27255882548388,0.945365334709561,O00461_GOLIM4,Homo sapiens K562 lysate
0.02843668953107599,51.402445425210665,528.7628438995357,51.701136725949716,0.9431747700302561,O00462_MANBA,Homo sapiens K562 lysate
0.27257175280623674,42.02885174991434,615.6569313537159,44.43753745275271,0.9501974583222828,O00463_TRAF5,Homo sapiens K562 lysate
0.4182574244174758,47.67659674937235,1290.7147826263708,51.11289129024537,0.925989101225005,O00468-6_AGRN,Homo sapiens K562 lysate
0.020306205905025063,51.16650807781764,599.3556906202883,51.35349131766576,0.9872893396800428,O00471_EXOC5,Homo sapiens K562 lysate
0.34446813891071265,47.309481488446416,1829.9571082105801,48.81504852011045,0.9442333358780816,O00483_NDUFA4,Homo sapiens K562 lysate
0.09391103954143667,45.83421207470439,1096.9648646561236,46.246810440119,0.9979001095415373,O00487_PSMD14,Homo sapiens K562 lysate
0.11060380648218274,48.66652928528422,2787.3218815655273,48.88060860047698,0.9979850935395791,O00505_KPNA3,Homo sapiens K562 lysate
0.2529924946024108,50.3789434763621,2056.3753745741506,51.29842462701409,0.9907517800322813,O00560_SDCBP,Homo sapiens K562 lysate
0.16645819729775743,44.6001478833016,1348.1920618975987,45.22324614025931,0.9961490026415688,O00571_DDX3X,Homo sapiens K562 lysate
0.2820735774890018,49.1809958396673,1053.5783495505834,51.17914549140955,0.9955822108808795,O00625_PIR,Homo sapiens K562 lysate
0.10532475182745811,51.85660102422923,1174.179619786218,52.41535277286956,0.9929736684844702,O00629_KPNA4,Homo sapiens K562 lysate
0.15020781780116554,45.18433611426822,1224.8997056774133,45.797233085600986,0.9832036304120624,O00635_TRIM38,Homo sapiens K562 lysate
0.18147464130771784,49.425904120758105,406.5246292009641,52.30020965747942,0.9358659436295028,O00748_CES2,Homo sapiens K562 lysate
0.12272448187445602,53.27684803240929,2819.9972577425356,53.58046278943723,0.964826955787044,O00764_PDXK,Homo sapiens K562 lysate
0.19985259343139292,48.24806720540358,1125.1835930444713,49.345949691942984,0.9622069898459886,O00767_SCD,Homo sapiens K562 lysate
0.1154514886577801,50.32386931980251,1185.6990117663452,50.89439326060635,0.9883896456423469,O14508_SOCS2,Homo sapiens K562 lysate
0.35027814902236415,48.460880747923746,1129.0236300388103,51.120020044321336,0.9795649353927707,O14523_C2CD2L,Homo sapiens K562 lysate
0.19610431097457218,52.14756139958352,1833.0896195741755,52.9033029712672,0.995698554332275,O14530_TXNDC9,Homo sapiens K562 lysate
0.37450649080340137,47.57581202486471,1313.5424817568935,50.09830184228525,0.979440545500859,O14569_CYB561D2,Homo sapiens K562 lysate
0.17992462837301307,47.52347417317175,1187.3708066681809,48.406447614385556,0.9888804694930241,O14578_CIT,Homo sapiens K562 lysate
0.06666249705942116,45.59875357238966,943.3123430694258,45.91815989813234,0.9956906823125564,O14579_COPE,Homo sapiens K562 lysate
0.1701150054188393,42.830051258274466,776.4483492450247,43.84315671303944,0.9935201854739596,O14646-2_CHD1,Homo sapiens K562 lysate
0.1191796569276382,45.47559423535983,710.431415825402,46.29194490621351,0.9991056882553783,O14656_TOR1A,Homo sapiens K562 lysate
0.16565382915253224,43.693464719370205,916.3924178297872,44.56464186009378,0.9880073459551411,O14657_TOR1B,Homo sapiens K562 lysate
0.20350838778859257,49.27544810025135,1099.478217812289,50.476051116179015,0.9946763720257686,O14672_ADAM10,Homo sapiens K562 lysate
0.10901902052796833,49.59868373100731,1023.0392625961133,50.205598820490586,0.9928241270624687,O14744_PRMT5,Homo sapiens K562 lysate
0.16327827991180544,50.27739588696748,2299.2464472709307,50.73147481000609,0.9931224777829812,O14757_CHEK1,Homo sapiens K562 lysate
0.4964414163998039,46.95813804404217,1982.9178450051481,53.24565830895689,0.9115397245586933,O14763-2_TNFRSF10B,Homo sapiens K562 lysate
0.2657708754753329,47.661937110426294,1627.4989952624856,48.768049610794854,0.9688681840003006,O14772-2_FPGT,Homo sapiens K562 lysate
0.2841215271980675,49.237841019947346,1395.4056004746408,50.76361026389012,0.9570410763747109,O14773_TPP1,Homo sapiens K562 lysate
0.2440031565297071,46.551135181369006,1517.5407580881056,47.55854329161744,0.9928894369179382,O14776-2_TCERG1,Homo sapiens K562 lysate
0.2265972965752699,45.17358928056941,782.1092326201982,46.81603255115098,0.9883252175666623,O14777_NDC80,Homo sapiens K562 lysate
0.4705959067797568,49.99580187395143,1637.738907747915,54.77883384353058,0.9046573943222587,O14787_TNPO2,Homo sapiens K562 lysate
0.177459371488619,50.87380417669577,712.8446010287986,52.528490167129306,0.9901115548925586,O14787-2_TNPO2,Homo sapiens K562 lysate
0.2545784976955934,46.33253183545821,1550.435111248839,47.37297206775998,0.9288069544785174,O14802_POLR3A,Homo sapiens K562 lysate
0.36222310423485604,46.38591885899332,1329.8037528371162,48.61276397112985,0.9170172383356823,O14818_PSMA7,Homo sapiens K562 lysate
