Protein,species,asymptote,mid,m,Tm,r2,ogt,organism
P02042,Homo sapiens K562 cell,0.4531613093074363,52.09449334027366,1587.4219867591532,56.53946102655989,0.9941520083756182,37,Homo sapiens
P02100,Homo sapiens K562 cell,0.4499111076576433,52.67873229524374,1688.9869709085306,56.79228078792392,0.998369272863579,37,Homo sapiens
P02511,Homo sapiens K562 cell,0.1580411408695067,44.89145326651151,763.6811982133762,45.9204402869764,0.9894936133708352,37,Homo sapiens
P02545,Homo sapiens K562 cell,0.23158860767249675,54.87051786028838,9999.999995912134,55.12186200206282,0.9000105721716822,37,Homo sapiens
P02549,Homo sapiens K562 cell,0.05863876756823918,47.051074278690564,921.7636539699088,47.36123438426544,0.9968175199803525,37,Homo sapiens
P02649,Homo sapiens K562 cell,0.13156935116017573,51.75448020680115,655.9667987226003,53.03339268897602,0.9695547145852741,37,Homo sapiens
P02654,Homo sapiens K562 cell,0.3002984759992995,51.085269673891375,859.7823294226777,54.03441294122249,0.9928758782138903,37,Homo sapiens
P02750,Homo sapiens K562 cell,0.22278558333475873,52.736464451178286,2196.0415628241994,53.526020453193105,0.9571032011298233,37,Homo sapiens
P02751,Homo sapiens K562 cell,0.4337610939121632,51.87584284852775,2413.9411168827996,54.2954390100315,0.9350053165520333,37,Homo sapiens
P02786,Homo sapiens K562 cell,0.21183944274293653,51.40515591699983,1619.4406380647522,52.343953859769556,0.9848636011920112,37,Homo sapiens
P04049,Homo sapiens K562 cell,0.043764225366981345,46.40356080991586,821.8234433567335,46.650875974892536,0.9977620679247524,37,Homo sapiens
P04062,Homo sapiens K562 cell,0.26146115729624086,51.263211317351704,1044.2046214308937,53.21025492416803,0.9955345785752711,37,Homo sapiens
P04066,Homo sapiens K562 cell,0.4837225908489804,53.003494674318304,1807.2053691926515,58.93935962216738,0.9953305858961803,37,Homo sapiens
P04080,Homo sapiens K562 cell,0.24040958802019866,53.04644827133771,1910.7878824097406,54.03412263651518,0.9946678683534216,37,Homo sapiens
P04083,Homo sapiens K562 cell,0.05821309593344429,48.2602857843313,1594.1520606504619,48.453021140068095,0.9937270416024614,37,Homo sapiens
P04150,Homo sapiens K562 cell,0.1823131383038973,48.17325374281856,627.5136663999657,49.91458153927296,0.9937968577678741,37,Homo sapiens
P04181,Homo sapiens K562 cell,0.20169888617302992,52.129595080801316,5265.463193977804,52.46918659981261,0.9509027339798252,37,Homo sapiens
P04275,Homo sapiens K562 cell,0.3129196802684664,51.59206501793909,1855.3340592013758,53.05016013804982,0.9916916063893775,37,Homo sapiens
P04350,Homo sapiens K562 cell,0.15919538046409482,52.964807654521486,905.3878482269776,54.18741924241832,0.9398675665620531,37,Homo sapiens
P04424,Homo sapiens K562 cell,0.18129209581352332,53.713522621280674,1644.5150287875124,54.53491720915228,0.9953779827389193,37,Homo sapiens
P04632,Homo sapiens K562 cell,0.3445465817480973,52.9988611401304,1642.9151392003107,55.08689728880861,0.9971088437142775,37,Homo sapiens
P04792,Homo sapiens K562 cell,0.03175563880911059,45.76051692794077,615.6692265426672,45.985083652608516,0.9968119521961686,37,Homo sapiens
P04818,Homo sapiens K562 cell,0.03423857498155359,47.32843015856141,1070.8875214800469,47.48477971921484,0.9974121920435708,37,Homo sapiens
P04843,Homo sapiens K562 cell,0.41812814508994794,51.65934830205304,1708.6811431633025,54.69778742770911,0.9457645648520796,37,Homo sapiens
P04844,Homo sapiens K562 cell,0.37077694138360645,52.152428846946385,1622.3608848261135,54.56807123138538,0.9636360421144717,37,Homo sapiens
P04899,Homo sapiens K562 cell,0.0973691519089279,50.988303687155415,1259.7821436696784,51.45082879050302,0.9975988202035835,37,Homo sapiens
P04908,Homo sapiens K562 cell,0.300573006403024,50.296983297737796,1407.1435144813454,52.00645117774374,0.9630912593001412,37,Homo sapiens
P04920,Homo sapiens K562 cell,0.22601279241982442,51.63446311104113,1285.142172819343,52.91890961915517,0.9979719763891454,37,Homo sapiens
P05060,Homo sapiens K562 cell,0.20087534676456317,50.922290436830586,2491.7645511559995,51.49746419282446,0.9528142914549382,37,Homo sapiens
P05091,Homo sapiens K562 cell,0.11848246998405909,53.66342000136348,2721.541369530894,53.951840038006395,0.979864278539625,37,Homo sapiens
P05108,Homo sapiens K562 cell,0.1840374310513319,48.23566263664894,1529.849967168504,48.947228177185266,0.9140092732010775,37,Homo sapiens
P05112,Homo sapiens K562 cell,0.41830788148513953,49.74142540757748,994.3506827298368,54.72671537220929,0.9346612813778122,37,Homo sapiens
P05161,Homo sapiens K562 cell,0.09347212099043539,49.26248107494305,1134.0182154992394,49.71684025622227,0.9969123464180845,37,Homo sapiens
P05165,Homo sapiens K562 cell,0.13773078852325402,53.35397059177104,2451.9074148214463,53.74207424097887,0.9942131834087613,37,Homo sapiens
P05198,Homo sapiens K562 cell,0.07518834317646061,52.83038307114794,1561.6550959629642,53.129732571481426,0.9979675253794748,37,Homo sapiens
P05386,Homo sapiens K562 cell,0.3575776559064762,54.82851883956236,3342.60960545118,55.985694245940756,0.946681957127409,37,Homo sapiens
P05388,Homo sapiens K562 cell,0.2140497019836586,54.4263175358347,2129.5445583797327,55.237641795863794,0.9810644614756525,37,Homo sapiens
P05412,Homo sapiens K562 cell,0.3299424731101068,52.220146736882135,1138.7724893802151,54.942983522337244,0.9904632692777774,37,Homo sapiens
P05423,Homo sapiens K562 cell,0.054316407377975426,47.22138913578265,986.4636636499686,47.49125672620401,0.9953879213568682,37,Homo sapiens
P05455,Homo sapiens K562 cell,0.0382394385775165,50.55681136484959,1276.3053623092114,50.72080535029473,0.998358165465362,37,Homo sapiens
P05556,Homo sapiens K562 cell,0.4946320093994101,51.66157214447556,1704.4589811539104,59.914955024665495,0.9883624808302061,37,Homo sapiens
P05771,Homo sapiens K562 cell,0.06458405642256089,49.30488983970985,1665.0789470522714,49.51825746338107,0.9919235492191031,37,Homo sapiens
P05783,Homo sapiens K562 cell,0.04529832204354053,50.60576329602715,1270.3595583071249,50.80101379579057,0.9966389083249612,37,Homo sapiens
P05937,Homo sapiens K562 cell,0.26275797294450465,53.07481032014575,1838.3830943885932,54.26898982436149,0.984533593342832,37,Homo sapiens
P06280,Homo sapiens K562 cell,0.3182546318710749,52.88703231153228,1690.107691479014,54.65048511327724,0.9944967004223633,37,Homo sapiens
P06396,Homo sapiens K562 cell,0.08438126493894038,52.90806383240175,1567.9659759852652,53.25052837429529,0.9979906457378553,37,Homo sapiens
P06400,Homo sapiens K562 cell,0.10742313044135081,51.69356052828805,1313.3107439990956,52.19965557230021,0.9984875591952632,37,Homo sapiens
P06493,Homo sapiens K562 cell,0.09439579150593394,48.68536820543513,925.7372721232304,49.23522836644827,0.9976236650574992,37,Homo sapiens
P06703,Homo sapiens K562 cell,0.2663761022798112,52.99449828819709,1462.4066762519492,54.523966619154585,0.9955354069376695,37,Homo sapiens
P06730,Homo sapiens K562 cell,0.1164699287410951,52.73191492365886,1581.2224122977896,53.213807905397545,0.9970799695726733,37,Homo sapiens
P06737,Homo sapiens K562 cell,0.38188165571158356,53.60546032541458,1614.7492132294453,56.34095122328875,0.9953996348264885,37,Homo sapiens
P06744,Homo sapiens K562 cell,0.14856821033277626,53.445217994528775,1936.7436689588874,53.97153854692677,0.9914467254452443,37,Homo sapiens
P06746,Homo sapiens K562 cell,0.0654904324336202,46.73717612334234,1367.4157482115356,46.96298875961338,0.9943494975215494,37,Homo sapiens
P06748,Homo sapiens K562 cell,0.33062253814017367,53.478545023551106,2052.488837029396,55.037204324239056,0.9812219118169457,37,Homo sapiens
P06899,Homo sapiens K562 cell,0.10239449933904476,48.70320455684297,846.8366477364782,49.36342297460555,0.9940221061943348,37,Homo sapiens
P07099,Homo sapiens K562 cell,0.3944058810461978,54.21603155885066,1116.2242818046511,58.672842981309365,0.9615428536693348,37,Homo sapiens
P07101,Homo sapiens K562 cell,0.10358747329864368,51.16017388505004,2593.940228290526,51.417182830549784,0.9934063030150769,37,Homo sapiens
P07205,Homo sapiens K562 cell,0.09719597912781355,54.0245452172675,2232.7791429602544,54.324861669593915,0.9938777721758554,37,Homo sapiens
P07225,Homo sapiens K562 cell,0.2659645575149102,52.84133225993378,1974.35754540451,53.94351099596445,0.9908769805591779,37,Homo sapiens
P07237,Homo sapiens K562 cell,0.3563294987087599,54.5643132744902,2424.4971714925805,56.17171198179637,0.9709054791291462,37,Homo sapiens
P07311,Homo sapiens K562 cell,0.17879031688976293,54.24371551254761,2511.92596277816,54.78084453146695,0.9737303403791179,37,Homo sapiens
P07339,Homo sapiens K562 cell,0.3890876223314551,53.40212743876655,1764.584224206507,55.959902518590646,0.995310026956976,37,Homo sapiens
P07355,Homo sapiens K562 cell,0.08235963576711154,52.53937414331115,2387.846190097651,52.753245394720146,0.9980126686321351,37,Homo sapiens
P07358,Homo sapiens K562 cell,0.09735595608111518,52.24682297769854,1572.3592678277648,52.63545355290543,0.9469458040643557,37,Homo sapiens
P07360,Homo sapiens K562 cell,0.4261709576487484,52.06381779174393,9999.999999369356,52.81727777529169,0.9440417891831284,37,Homo sapiens
P07384,Homo sapiens K562 cell,0.4470837741468948,52.63275689355781,1588.8195885101882,56.88708290007466,0.996996511760812,37,Homo sapiens
P07437,Homo sapiens K562 cell,0.222503998329781,52.461539517601274,1246.2054625655862,53.80648191633434,0.9958142449488355,37,Homo sapiens
P07476,Homo sapiens K562 cell,0.303507264531404,50.721789647908,1949.8336067549933,51.98681727028567,0.986124098104624,37,Homo sapiens
P07686,Homo sapiens K562 cell,0.39899077221759505,53.78567525578064,1784.5886012673184,56.559976027941936,0.9898178225841926,37,Homo sapiens
P07711,Homo sapiens K562 cell,0.18790085330846418,51.90232008767675,1472.4413903100474,52.79058313066088,0.9967216593589325,37,Homo sapiens
P07737,Homo sapiens K562 cell,0.12407876786925369,52.20065812367784,2213.152151553594,52.5712272698419,0.9980774114956458,37,Homo sapiens
P07738,Homo sapiens K562 cell,0.4460623519869498,52.15457921728948,1584.9425703094807,56.32405888901715,0.9938381591275789,37,Homo sapiens
P07814,Homo sapiens K562 cell,0.033157469468841204,46.64727500522266,924.8766972903643,46.81223606096899,0.9978174187080987,37,Homo sapiens
P07858,Homo sapiens K562 cell,0.17917376286183476,52.86360648049754,1549.093610309726,53.69131715063776,0.997422214260884,37,Homo sapiens
P07900,Homo sapiens K562 cell,0.059612131601673134,50.660726238726035,1976.5950911566442,50.827786131679105,0.999257698009841,37,Homo sapiens
P07902,Homo sapiens K562 cell,0.1553425151808959,52.56728596370392,1436.451260246782,53.30814137598488,0.994420973800194,37,Homo sapiens
P07910,Homo sapiens K562 cell,0.10074945599815226,48.68918619602761,1447.4043676725437,49.06508369321161,0.9658149121586996,37,Homo sapiens
P07948,Homo sapiens K562 cell,0.09604719129152829,50.53134489113546,1505.4068642676268,50.89836545649721,0.9884289531920554,37,Homo sapiens
P07954,Homo sapiens K562 cell,0.09757220555666057,52.75857473818519,2815.1720600803123,52.97393311377987,0.9858781931439579,37,Homo sapiens
P07992,Homo sapiens K562 cell,0.12334417390115436,48.99978556842595,872.226104536543,49.79853258985798,0.9966252820348868,37,Homo sapiens
P08047,Homo sapiens K562 cell,0.2988142933126061,51.752533603258364,1347.4951694902757,53.65405948514504,0.997991400877522,37,Homo sapiens
P08133,Homo sapiens K562 cell,0.030691099097423267,49.965263629998496,1600.7750296182676,50.067793636728965,0.998043090853726,37,Homo sapiens
P08238,Homo sapiens K562 cell,0.06208942699845653,50.70709933410974,1910.8290312236868,50.88701684989889,0.9986173748770891,37,Homo sapiens
P08240,Homo sapiens K562 cell,0.12382226870003157,50.40375959831953,1746.9897776983487,50.82722439055989,0.9965810416454718,37,Homo sapiens
P08243,Homo sapiens K562 cell,0.06875953022792723,52.15946217086583,1603.4041473892805,52.42264108827079,0.9988620630085473,37,Homo sapiens
P08559,Homo sapiens K562 cell,0.07823797410619643,50.57862838630883,1363.333693979078,50.90205225123799,0.9970980167123054,37,Homo sapiens
P08574,Homo sapiens K562 cell,0.34620117334877465,49.76626467315167,775.6447712492349,53.85035260193308,0.9933035122657023,37,Homo sapiens
P08579,Homo sapiens K562 cell,0.23680504053863977,53.48105449942631,1797.9693383409876,54.549179027172414,0.9944482626613119,37,Homo sapiens
P08603,Homo sapiens K562 cell,0.2066824756759905,52.05192868299977,1079.7089192814647,53.4426271230731,0.9896586232979074,37,Homo sapiens
P08621,Homo sapiens K562 cell,0.07500685271578283,50.760611169989495,1807.8664909554755,50.99337464745069,0.9977678805876943,37,Homo sapiens
P08651,Homo sapiens K562 cell,0.2746610227933472,51.7063131573516,1042.443065078501,53.84545171593297,0.9906832358744573,37,Homo sapiens
P08754,Homo sapiens K562 cell,0.11161859456746834,51.428917190505175,1413.631259099244,51.908794044516775,0.9976884332408804,37,Homo sapiens
P08758,Homo sapiens K562 cell,0.05295027768407288,48.88904857755021,1501.9489032121294,49.07194683025825,0.9957040840402422,37,Homo sapiens
P08865,Homo sapiens K562 cell,0.16617814584203505,53.990690365739056,1687.5982971440255,54.711054936747175,0.9923356537055315,37,Homo sapiens
P08910,Homo sapiens K562 cell,0.18336805649677484,52.034861093064336,1142.2560237138339,53.14976995939113,0.9948220223732086,37,Homo sapiens
P09012,Homo sapiens K562 cell,0.2789142397103432,52.28915658068329,1481.5647186854728,53.85355099408924,0.9947854943057427,37,Homo sapiens
P09038,Homo sapiens K562 cell,0.4250875854928016,53.34020854486929,1295.0014333660233,57.88225180241568,0.9751804239558314,37,Homo sapiens
P09105,Homo sapiens K562 cell,0.35716838053188393,53.17170655360304,1484.9758522505208,55.70106857303385,0.9960980184284928,37,Homo sapiens
P09132,Homo sapiens K562 cell,0.1402502663488824,50.34046187555619,1144.9849898580096,51.084798659512856,0.9983666926325308,37,Homo sapiens
P09211,Homo sapiens K562 cell,0.06118035399494408,53.166926481184305,1885.7178248040161,53.37478380027233,0.9946980849760184,37,Homo sapiens
P09327,Homo sapiens K562 cell,0.06322054062922092,47.18275199666728,817.7020186021552,47.561562184760135,0.9934465077192051,37,Homo sapiens
P09382,Homo sapiens K562 cell,0.4939413856610384,53.4684376076639,2122.265600557981,60.1994235734233,0.9883681209668472,37,Homo sapiens
P09417,Homo sapiens K562 cell,0.16340719893324027,54.08955218595206,2058.681192662624,54.67412357215254,0.9908825894864469,37,Homo sapiens
P09429,Homo sapiens K562 cell,0.38560033191326326,52.07183390259653,1897.6836545059418,54.31419333256541,0.993046892811667,37,Homo sapiens
P09525,Homo sapiens K562 cell,0.07535598711090989,49.02346918854905,1478.849502747082,49.302214969189905,0.9929589039135652,37,Homo sapiens
P09543,Homo sapiens K562 cell,0.08765686215523953,49.97903536912013,1239.8109666660282,50.38164874730377,0.9996214960788208,37,Homo sapiens
P09651,Homo sapiens K562 cell,0.06311953986842009,50.589798006498896,1691.84536299759,50.79807429176674,0.9962506315110645,37,Homo sapiens
P09661,Homo sapiens K562 cell,0.20627463771501584,53.89556620765548,1870.0831522866988,54.75096949512031,0.990629153874903,37,Homo sapiens
P09668,Homo sapiens K562 cell,0.27922055231672505,53.19752382281574,1736.771967423679,54.5948715030777,0.9965721637717537,37,Homo sapiens
P09874,Homo sapiens K562 cell,0.058018848835360626,47.23667773769113,1237.6360931905858,47.46993796858189,0.9957149956761046,37,Homo sapiens
P09917,Homo sapiens K562 cell,0.2212864030370641,52.981754899533314,1018.3938044454,54.657794224167304,0.9293810971930909,37,Homo sapiens
P09960,Homo sapiens K562 cell,0.08016038070890337,52.03987161361893,2300.17563514974,52.26206000415604,0.9995019827280427,37,Homo sapiens
P0C0S5,Homo sapiens K562 cell,0.09750827308029714,45.132307690230036,775.8138362922391,45.71677524908613,0.9924669322018129,37,Homo sapiens
P0C2W1,Homo sapiens K562 cell,0.1567299705148365,48.51911381699094,997.5922444861609,49.437799595381904,0.9925828289555155,37,Homo sapiens
P0C7I6,Homo sapiens K562 cell,0.12904531551011073,50.79397739313127,944.0558253147192,51.633217685088084,0.9702644795609064,37,Homo sapiens
P0C7M4,Homo sapiens K562 cell,0.4451807592316098,47.331566721707894,872.9080656521304,53.80090714899685,0.9465605173320283,37,Homo sapiens
P0C7P3,Homo sapiens K562 cell,0.014577139932493295,45.75748116135724,9837.190620458074,45.65896763984831,0.9360381336657552,37,Homo sapiens
P0C7T5,Homo sapiens K562 cell,0.032176668309274604,47.23577318883963,578.4295224657271,47.50008661203964,0.9677376276648548,37,Homo sapiens
P0C869,Homo sapiens K562 cell,0.07843738448910614,47.14888193277472,2296.3605693366558,47.33504740705591,0.9793212950105475,37,Homo sapiens
P0C870,Homo sapiens K562 cell,0.2886796705828729,52.548211815074865,1871.0277240897256,53.866535961022116,0.9608438266728697,37,Homo sapiens
P0CAP2,Homo sapiens K562 cell,0.22723359047005592,50.054282132909144,1026.0654437302296,51.597060600983795,0.9974584072070468,37,Homo sapiens
P0CG22,Homo sapiens K562 cell,0.0781615828001931,54.0985184084532,2172.0889323798865,54.34266882013121,0.9345628832472074,37,Homo sapiens
P0CG39,Homo sapiens K562 cell,0.44377563588566693,52.19947263342752,2164.9585760012556,55.1335958427983,0.9992288719239248,37,Homo sapiens
P0CG42,Homo sapiens K562 cell,0.17652792825235883,50.79012651311849,952.4284178102605,51.99780947176623,0.9398293375854881,37,Homo sapiens
P0CW18,Homo sapiens K562 cell,0.33691284774305824,51.52843727486981,1249.2631959282278,54.02836958709017,0.989131688400912,37,Homo sapiens
P0DI81,Homo sapiens K562 cell,0.11345383576149577,49.78567810299522,1228.456213119135,50.32282175702397,0.9975269598958031,37,Homo sapiens
P0DKL9,Homo sapiens K562 cell,0.14985247535438323,50.322319291468496,1130.4571112675596,51.14116068480415,0.9721726462661499,37,Homo sapiens
P10072,Homo sapiens K562 cell,0.29687945327758425,50.208597563865794,1920.8311314427665,51.462613778541275,0.9725902494489604,37,Homo sapiens
P10074,Homo sapiens K562 cell,0.07771606691842847,50.23371394367741,642.6344013557735,50.90812979631189,0.9785705775260737,37,Homo sapiens
P10109,Homo sapiens K562 cell,0.47470676838096587,52.72759162252275,2704.0860712206454,55.99026259467257,0.9785115674726333,37,Homo sapiens
P10155,Homo sapiens K562 cell,0.38987840143719804,53.18834742708426,1540.186007742736,56.140671815061964,0.9944879045092211,37,Homo sapiens
P10301,Homo sapiens K562 cell,0.3259809471564115,53.404675200610775,1333.9364026824558,55.7814612347629,0.9719343021070856,37,Homo sapiens
P10398,Homo sapiens K562 cell,0.018838083805722484,47.47705938625562,904.8116558270538,47.57849665315394,0.995280395941315,37,Homo sapiens
P10412,Homo sapiens K562 cell,0.26994352200024496,52.380513769775305,2436.940712252838,53.30926452161087,0.9514946936124009,37,Homo sapiens
P10515,Homo sapiens K562 cell,0.11566142199340404,53.20003691813316,1573.5390565986575,53.68734261230652,0.9957031090602242,37,Homo sapiens
P10586,Homo sapiens K562 cell,0.23299895540844195,50.71136896702312,1342.6493022794723,51.946293177696944,0.9803016935528679,37,Homo sapiens
P10588,Homo sapiens K562 cell,9.188223313268404e-25,48.232116343163966,541.9726355849039,48.23623251436444,0.989523929030686,37,Homo sapiens
P10589,Homo sapiens K562 cell,0.012457348828537976,50.24298960085309,610.2417258018164,50.35274547099,0.9881938043751002,37,Homo sapiens
P10619,Homo sapiens K562 cell,0.18989660714959652,53.561923229535196,1713.4509220588106,54.39555627439799,0.9943885593184942,37,Homo sapiens
P10643,Homo sapiens K562 cell,0.09260211269145921,50.796342456914196,1208.1510440078582,51.24697983806425,0.9982359389150467,37,Homo sapiens
P10644,Homo sapiens K562 cell,0.07186071932005013,49.37185098537735,1180.9694149418808,49.70077637996288,0.9945087645050407,37,Homo sapiens
P10720,Homo sapiens K562 cell,0.0763863072138983,51.88738760975559,1773.0095178506733,52.148901186650114,0.9900291311582762,37,Homo sapiens
P10746,Homo sapiens K562 cell,0.14884482877861768,50.16262084607022,1274.847892723599,50.875322777227936,0.9989907930002464,37,Homo sapiens
P10767,Homo sapiens K562 cell,0.09938426737870372,51.92244737662672,9999.999999961825,51.9701894012803,0.9742051005591158,37,Homo sapiens
P10768,Homo sapiens K562 cell,0.4463644243826905,53.91469891294394,2389.19177818881,56.8251817941868,0.9716794755262459,37,Homo sapiens
P10809,Homo sapiens K562 cell,0.26108882592954286,55.028107155201596,6157.817266783963,55.491066960681266,0.9683150877212042,37,Homo sapiens
P11021,Homo sapiens K562 cell,0.3544544259310057,53.25462876088669,1527.2408192619096,55.682778222320806,0.9963136854014408,37,Homo sapiens
P11086,Homo sapiens K562 cell,0.20289405611406056,51.021391805741935,1601.1453683622922,51.889429840032314,0.9976070639730656,37,Homo sapiens
P11117,Homo sapiens K562 cell,0.3989028163689986,53.28106876724916,1735.5251463521845,56.03748735796746,0.9915274674237895,37,Homo sapiens
P11137,Homo sapiens K562 cell,0.13104356982193757,51.01941700972734,2454.2254488022054,51.368599696829754,0.9957563703351523,37,Homo sapiens
P11142,Homo sapiens K562 cell,0.21549922535258517,52.41885466387826,1017.7970288222956,53.98740720120796,0.9875068575788062,37,Homo sapiens
P11171,Homo sapiens K562 cell,0.10893175304553793,51.11566045265882,2252.0380967796186,51.42201971212839,0.9952270990968816,37,Homo sapiens
P11172,Homo sapiens K562 cell,0.12858514710411323,52.74929627993354,1310.2089717793415,53.401654484340824,0.9961023022924239,37,Homo sapiens
P11177,Homo sapiens K562 cell,0.08032799236230319,50.72240765307233,1437.7340395305246,51.0401700979663,0.9976704915608332,37,Homo sapiens
P11182,Homo sapiens K562 cell,0.20777876144831453,52.784149136147,1491.4849136766597,53.81815219659163,0.9974722003972923,37,Homo sapiens
P11216,Homo sapiens K562 cell,0.17007633053266563,53.94916139568098,1727.2188301246617,54.674254568918535,0.9945418207888438,37,Homo sapiens
P11217,Homo sapiens K562 cell,0.38065209005042444,52.29297329732768,1284.6443636731747,55.56723004567652,0.9762100414160767,37,Homo sapiens
P11274,Homo sapiens K562 cell,0.04475797065230382,46.740069142058466,629.20751511689,47.07008398051895,0.9961825918286161,37,Homo sapiens
P11277,Homo sapiens K562 cell,0.07446656411933937,47.11465676965145,917.6500218857943,47.51725576517941,0.9966234259721767,37,Homo sapiens
P11387,Homo sapiens K562 cell,0.12200296519362738,47.636772778602534,1373.3185424762553,48.11135655425007,0.9912877539907231,37,Homo sapiens
P11388,Homo sapiens K562 cell,0.2281302082663298,48.934767511690175,1493.1714180181789,49.93701588209597,0.9919753532815829,37,Homo sapiens
P11413,Homo sapiens K562 cell,0.09722729974487426,53.155524562925216,1701.9079286413967,53.52924388159548,0.9967584415556845,37,Homo sapiens
P11441,Homo sapiens K562 cell,0.13867754731550813,50.041126159207955,1260.5898182828446,50.70565851283023,0.9991867238902994,37,Homo sapiens
P11474,Homo sapiens K562 cell,0.03567408593585894,48.89758369624558,985.5810855144109,49.08064844850499,0.9967542441691362,37,Homo sapiens
P11498,Homo sapiens K562 cell,0.09280068659518281,49.6126008271588,1348.446223473827,49.99043814807412,0.9984982531895249,37,Homo sapiens
P11532,Homo sapiens K562 cell,0.14342548602701458,50.05801372193518,1231.312125538098,50.76475812513378,0.9918159206128996,37,Homo sapiens
P11678,Homo sapiens K562 cell,0.19206470967993178,50.84457814236369,1217.461101663987,51.9006640455817,0.9793386802944011,37,Homo sapiens
P11712,Homo sapiens K562 cell,0.1136932124548926,48.213103518452144,1227.4087515013282,48.71581768493861,0.9850648808360329,37,Homo sapiens
P11717,Homo sapiens K562 cell,0.3870637134786178,50.86526957502897,1491.1000628020731,53.62797135518174,0.9845590523943174,37,Homo sapiens
P11766,Homo sapiens K562 cell,0.389100862767659,53.38309687081127,1851.5201061902449,55.835630491206715,0.9947814043471185,37,Homo sapiens
P11801,Homo sapiens K562 cell,0.45045525472271736,53.243221211320794,1961.510987311486,56.84612970703381,0.9916097714319478,37,Homo sapiens
P11802,Homo sapiens K562 cell,0.07372001933684304,47.54248546518572,612.3350583521517,48.14289519511222,0.9975088322934772,37,Homo sapiens
P11831,Homo sapiens K562 cell,0.14093700320766028,50.63638708488629,1105.444022878443,51.42980099900055,0.9870530612261598,37,Homo sapiens
P11908,Homo sapiens K562 cell,0.35246484491935104,53.788792421467136,1764.4229108721222,55.8849444084004,0.9938696947580385,37,Homo sapiens
P11926,Homo sapiens K562 cell,0.20232135905582388,52.168068527186435,1378.308278723089,53.227839232678654,0.9944251212888923,37,Homo sapiens
P11940,Homo sapiens K562 cell,0.054480845091910736,50.63009116007884,1520.829682730703,50.82782368994065,0.9992787051587988,37,Homo sapiens
P12004,Homo sapiens K562 cell,0.26260073920308025,53.221078873827274,1930.874350196751,54.36905869663074,0.9930866233819096,37,Homo sapiens
P12036,Homo sapiens K562 cell,0.17630705172693464,49.969437396665185,857.7517840144305,51.27954113810249,0.9849335166138657,37,Homo sapiens
P12081,Homo sapiens K562 cell,0.08518603919723407,51.9039684402588,2038.2735918042317,52.163021792548236,0.9914117789405826,37,Homo sapiens
P12107,Homo sapiens K562 cell,0.05097678328248606,49.52332503052077,1982.0346074636286,49.662223009121725,0.976843885535576,37,Homo sapiens
P12111,Homo sapiens K562 cell,0.41576854324917567,52.16300381178806,1472.3630651710275,55.71540976887727,0.995514207811373,37,Homo sapiens
P12259,Homo sapiens K562 cell,0.3493758997305312,51.56271861003732,931.2535832439122,55.25047653954013,0.986332605639367,37,Homo sapiens
P12268,Homo sapiens K562 cell,0.10753208908233775,52.396068692122654,2105.346032951115,52.722636375577046,0.9980448924741867,37,Homo sapiens
P12270,Homo sapiens K562 cell,0.11440845459248833,49.202549213959124,974.766716524768,49.860859393513614,0.9931589091166285,37,Homo sapiens
P12277,Homo sapiens K562 cell,0.0912312188603586,51.240669020079196,1934.5030526889273,51.52900746439893,0.9991358539529248,37,Homo sapiens
P12429,Homo sapiens K562 cell,0.08069531692391371,51.628452223580716,1845.4909571631465,51.88586368411855,0.9955583581038053,37,Homo sapiens
P12814,Homo sapiens K562 cell,0.3945492996597878,53.701341042343344,1855.917606348512,56.27367669928897,0.9864131461698054,37,Homo sapiens
P12955,Homo sapiens K562 cell,0.18288692931838163,53.32445976321835,1649.5951139203642,54.13183065697277,0.9930284119917432,37,Homo sapiens
P12956,Homo sapiens K562 cell,0.0332840621774766,47.174442540307844,1127.9193602895755,47.31877945978011,0.9950201386309564,37,Homo sapiens
P12980,Homo sapiens K562 cell,0.26983954979561786,52.825936154220464,1423.5979925122626,54.418242253092195,0.944480730469171,37,Homo sapiens
P13010,Homo sapiens K562 cell,0.05948296180655154,46.48807029154953,1166.455157559477,46.729390932676715,0.9910720281674926,37,Homo sapiens
P13051,Homo sapiens K562 cell,0.08438055987482927,48.865324065786886,1668.0139000019813,49.140550238439,0.9945247629196552,37,Homo sapiens
P13056,Homo sapiens K562 cell,0.046530986949042945,48.731591675702376,559.102602661773,49.153755765169755,0.991094538787975,37,Homo sapiens
P13196,Homo sapiens K562 cell,0.19440304278765738,48.606060680114766,1276.4598747814252,49.55483427092103,0.9881608636565744,37,Homo sapiens
P13224,Homo sapiens K562 cell,0.3262897776797211,51.66700687880587,1633.6847007895717,53.493568682749334,0.9448241400578857,37,Homo sapiens
P13284,Homo sapiens K562 cell,0.364934495674285,51.503034302863284,1137.5903094186401,54.77002296144114,0.9832024072326288,37,Homo sapiens
P13489,Homo sapiens K562 cell,0.06496062778229496,51.85714501022652,1731.370819055941,52.07898475649836,0.997374157260135,37,Homo sapiens
P13498,Homo sapiens K562 cell,0.3907530824059273,51.67363914907918,1656.1338289444393,54.287448809257334,0.9929580882123229,37,Homo sapiens
P13533,Homo sapiens K562 cell,0.4991108372405168,50.571968473061496,1425.3939729353674,65.25800281834647,0.9864326093560594,37,Homo sapiens
P13639,Homo sapiens K562 cell,0.4096101378788761,53.487918140076,1775.1803348217954,56.44583106753778,0.9962543025328648,37,Homo sapiens
